time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-12-29 8:21:01.5840,0.044,-0.451,-0.873,0.13,-0.22,-0.18,0.11,0.07,-0.11
2022-12-29 8:21:01.5940,0.047,-0.468,-0.872,0.22,0.04,-0.1,0.05,0.06,-0.11
2022-12-29 8:21:01.6030,0.049,-0.46,-0.853,0.17,0.03,-0.24,0.03,0.05,-0.11
2022-12-29 8:21:01.6130,0.062,-0.446,-0.841,0.13,-0.11,-0.41,0.03,0.08,-0.11
2022-12-29 8:21:01.6250,0.086,-0.445,-0.861,-0.08,-0.19,-0.34,0.02,0.04,-0.12
2022-12-29 8:21:01.6330,0.097,-0.461,-0.889,-0.24,-0.07,-0.06,-0.01,0.01,-0.1
2022-12-29 8:21:01.6430,0.1,-0.48,-0.907,-0.3,0.12,0.18,-0.05,-0.04,-0.06
2022-12-29 8:21:01.6530,0.085,-0.487,-0.899,-0.23,0.26,0.19,-0.08,-0.08,-0.02
2022-12-29 8:21:01.6630,0.071,-0.473,-0.881,-0.04,0.19,0.0,-0.09,-0.09,0.0
2022-12-29 8:21:01.6730,0.073,-0.46,-0.886,-0.06,0.04,-0.05,-0.1,-0.08,0.0
2022-12-29 8:21:01.6830,0.062,-0.462,-0.906,0.0,0.01,0.11,-0.07,-0.08,-0.0
2022-12-29 8:21:01.6930,0.049,-0.471,-0.917,0.13,0.11,0.27,-0.03,-0.08,0.01
2022-12-29 8:21:01.7030,0.048,-0.468,-0.906,0.18,0.13,0.24,0.01,-0.08,0.02
2022-12-29 8:21:01.7130,0.059,-0.457,-0.893,0.12,0.03,0.1,0.05,-0.05,0.01
2022-12-29 8:21:01.7240,0.073,-0.454,-0.889,-0.04,-0.04,0.03,0.06,-0.04,-0.01
2022-12-29 8:21:01.7330,0.074,-0.453,-0.883,-0.09,-0.05,-0.01,0.05,-0.02,-0.01
2022-12-29 8:21:01.7430,0.07,-0.449,-0.878,-0.06,-0.08,-0.07,0.02,-0.03,-0.0
2022-12-29 8:21:01.7530,0.072,-0.449,-0.872,-0.06,-0.1,-0.11,-0.0,-0.05,0.01
2022-12-29 8:21:01.7630,0.071,-0.445,-0.861,-0.07,-0.12,-0.21,-0.01,-0.05,0.01
2022-12-29 8:21:01.7730,0.075,-0.442,-0.856,-0.08,-0.17,-0.3,-0.02,-0.06,0.0
2022-12-29 8:21:01.7830,0.081,-0.439,-0.852,-0.18,-0.18,-0.32,-0.05,-0.07,0.0
2022-12-29 8:21:01.7930,0.07,-0.433,-0.849,-0.12,-0.22,-0.39,-0.09,-0.06,-0.0
2022-12-29 8:21:01.8030,0.066,-0.435,-0.868,-0.04,-0.24,-0.29,-0.13,-0.05,-0.01
2022-12-29 8:21:01.8120,0.068,-0.448,-0.888,-0.06,-0.13,-0.07,-0.15,-0.06,-0.02
2022-12-29 8:21:01.8230,0.065,-0.462,-0.893,-0.04,0.03,0.04,-0.14,-0.05,-0.01
2022-12-29 8:21:01.8330,0.075,-0.464,-0.889,-0.09,0.11,0.0,-0.09,-0.04,-0.0
2022-12-29 8:21:01.8420,0.078,-0.453,-0.889,-0.18,0.04,-0.01,-0.01,-0.08,0.02
2022-12-29 8:21:01.8520,0.061,-0.461,-0.894,-0.09,0.01,0.01,0.03,-0.1,0.05
2022-12-29 8:21:01.8620,0.041,-0.482,-0.906,0.12,0.23,0.12,0.03,-0.09,0.07
2022-12-29 8:21:01.8720,0.033,-0.469,-0.906,0.22,0.23,0.17,0.01,-0.08,0.09
2022-12-29 8:21:01.8820,0.031,-0.445,-0.898,0.26,-0.01,0.11,0.01,-0.05,0.06
2022-12-29 8:21:01.8920,0.038,-0.435,-0.889,0.21,-0.17,0.02,0.03,-0.02,0.02
2022-12-29 8:21:01.9020,0.044,-0.436,-0.879,0.16,-0.18,-0.07,0.06,-0.01,-0.01
2022-12-29 8:21:01.9120,0.057,-0.444,-0.879,0.05,-0.16,-0.12,0.07,0.02,-0.01
2022-12-29 8:21:01.9220,0.061,-0.455,-0.885,-0.05,-0.03,-0.05,0.07,0.01,0.0
2022-12-29 8:21:01.9320,0.063,-0.452,-0.882,-0.03,-0.01,-0.04,0.05,-0.02,0.02
2022-12-29 8:21:01.9420,0.072,-0.437,-0.879,-0.13,-0.14,-0.1,0.04,-0.02,0.03
2022-12-29 8:21:01.9520,0.06,-0.433,-0.885,-0.1,-0.24,-0.06,0.02,-0.03,0.03
2022-12-29 8:21:01.9620,0.043,-0.443,-0.889,0.07,-0.18,0.0,0.01,-0.04,0.02
2022-12-29 8:21:01.9720,0.037,-0.447,-0.88,0.17,-0.1,-0.04,0.02,-0.02,0.01
2022-12-29 8:21:01.9820,0.042,-0.442,-0.871,0.15,-0.13,-0.14,0.04,0.02,0.0
2022-12-29 8:21:01.9920,0.044,-0.444,-0.87,0.12,-0.17,-0.19,0.07,0.06,-0.02
2022-12-29 8:21:02.0020,0.044,-0.458,-0.875,0.13,-0.03,-0.15,0.08,0.09,-0.03
2022-12-29 8:21:02.0120,0.04,-0.454,-0.887,0.16,-0.03,-0.06,0.08,0.1,-0.02
2022-12-29 8:21:02.0220,0.048,-0.464,-0.899,0.18,-0.02,0.09,0.07,0.09,-0.01
2022-12-29 8:21:02.0320,0.083,-0.474,-0.89,-0.1,0.13,0.09,0.07,0.07,-0.04
2022-12-29 8:21:02.0420,0.09,-0.463,-0.879,-0.3,0.08,-0.06,0.06,0.08,-0.05
2022-12-29 8:21:02.0520,0.095,-0.448,-0.883,-0.29,-0.06,-0.05,0.05,0.02,-0.07
2022-12-29 8:21:02.0620,0.081,-0.427,-0.887,-0.33,-0.27,-0.01,0.03,-0.02,-0.05
2022-12-29 8:21:02.0710,0.018,-0.462,-0.9,0.22,-0.18,0.09,-0.03,-0.02,0.0
2022-12-29 8:21:02.0820,0.035,-0.466,-0.89,0.4,0.14,0.11,-0.09,0.05,-0.0
2022-12-29 8:21:02.0920,0.057,-0.447,-0.872,0.07,-0.1,-0.11,-0.09,0.1,-0.04
2022-12-29 8:21:02.1020,0.058,-0.455,-0.882,0.06,-0.06,-0.1,-0.05,0.12,-0.04
2022-12-29 8:21:02.1120,0.062,-0.461,-0.883,0.03,0.01,-0.03,-0.01,0.12,-0.02
2022-12-29 8:21:02.1210,0.068,-0.461,-0.874,0.01,0.04,-0.09,0.03,0.11,-0.01
2022-12-29 8:21:02.1320,0.084,-0.449,-0.869,-0.11,-0.05,-0.18,0.04,0.14,-0.02
2022-12-29 8:21:02.1410,0.082,-0.449,-0.88,-0.17,-0.12,-0.12,0.04,0.12,-0.02
2022-12-29 8:21:02.1520,0.076,-0.45,-0.888,-0.07,-0.08,0.01,0.03,0.09,-0.01
2022-12-29 8:21:02.1610,0.082,-0.444,-0.879,-0.1,-0.13,-0.02,0.03,0.08,-0.02
2022-12-29 8:21:02.1710,0.075,-0.442,-0.87,-0.09,-0.18,-0.14,0.04,0.1,-0.02
2022-12-29 8:21:02.1820,0.066,-0.444,-0.869,0.04,-0.16,-0.16,0.05,0.11,-0.03
2022-12-29 8:21:02.1910,0.069,-0.443,-0.871,0.06,-0.17,-0.16,0.06,0.13,-0.05
2022-12-29 8:21:02.2010,0.076,-0.445,-0.883,0.0,-0.17,-0.07,0.06,0.11,-0.06
2022-12-29 8:21:02.2110,0.081,-0.453,-0.892,-0.04,-0.11,0.06,0.04,0.05,-0.05
2022-12-29 8:21:02.2210,0.086,-0.459,-0.887,-0.09,-0.03,0.05,-0.01,-0.0,-0.03
2022-12-29 8:21:02.2310,0.088,-0.458,-0.887,-0.13,-0.02,0.01,-0.05,-0.06,0.0
2022-12-29 8:21:02.2410,0.068,-0.455,-0.896,-0.04,-0.04,0.07,-0.07,-0.09,0.06
2022-12-29 8:21:02.2510,0.054,-0.467,-0.895,0.17,0.0,0.11,-0.06,-0.13,0.09
2022-12-29 8:21:02.2610,0.063,-0.489,-0.878,0.12,0.23,-0.01,-0.06,-0.09,0.08
2022-12-29 8:21:02.2710,0.072,-0.467,-0.866,0.03,0.23,-0.16,-0.03,-0.07,0.06
2022-12-29 8:21:02.2810,0.092,-0.423,-0.865,-0.15,-0.23,-0.22,-0.02,-0.12,0.05
2022-12-29 8:21:02.2910,0.09,-0.436,-0.868,-0.26,-0.34,-0.19,-0.02,-0.12,0.03
2022-12-29 8:21:02.3010,0.073,-0.469,-0.879,-0.1,0.0,-0.13,-0.05,-0.14,0.02
2022-12-29 8:21:02.3110,0.081,-0.475,-0.894,-0.09,0.19,0.02,-0.1,-0.16,0.02
2022-12-29 8:21:02.3210,0.092,-0.463,-0.897,-0.25,0.11,0.09,-0.13,-0.19,0.03
2022-12-29 8:21:02.3310,0.086,-0.457,-0.888,-0.27,0.04,0.03,-0.12,-0.2,0.04
2022-12-29 8:21:02.3410,0.06,-0.447,-0.878,-0.11,-0.02,-0.09,-0.08,-0.17,0.04
2022-12-29 8:21:02.3510,0.037,-0.432,-0.875,0.16,-0.17,-0.14,-0.04,-0.13,0.03
2022-12-29 8:21:02.3610,0.037,-0.43,-0.877,0.24,-0.25,-0.14,0.0,-0.09,0.01
2022-12-29 8:21:02.3710,0.048,-0.44,-0.888,0.14,-0.18,-0.08,0.03,-0.05,-0.0
2022-12-29 8:21:02.3800,0.05,-0.448,-0.904,0.07,-0.09,0.09,0.04,-0.04,0.0
2022-12-29 8:21:02.3910,0.045,-0.454,-0.906,0.11,-0.03,0.18,0.06,-0.03,0.02
2022-12-29 8:21:02.4000,0.045,-0.458,-0.894,0.13,0.02,0.1,0.07,-0.01,0.01
2022-12-29 8:21:02.4100,0.04,-0.448,-0.88,0.16,-0.02,-0.04,0.08,0.02,-0.01
2022-12-29 8:21:02.4210,0.037,-0.437,-0.876,0.21,-0.17,-0.12,0.09,0.05,-0.02
2022-12-29 8:21:02.4300,0.04,-0.444,-0.874,0.2,-0.17,-0.13,0.09,0.07,-0.02
2022-12-29 8:21:02.4400,0.053,-0.461,-0.868,0.15,-0.05,-0.17,0.08,0.08,-0.04
2022-12-29 8:21:02.4500,0.085,-0.474,-0.862,-0.11,0.12,-0.23,0.07,0.08,-0.07
2022-12-29 8:21:02.4600,0.092,-0.463,-0.867,-0.37,0.12,-0.24,0.03,0.13,-0.06
2022-12-29 8:21:02.4700,0.047,-0.427,-0.897,0.07,-0.21,-0.02,-0.02,0.13,-0.0
2022-12-29 8:21:02.4800,0.061,-0.442,-0.892,0.08,-0.26,0.14,-0.05,0.12,-0.03
2022-12-29 8:21:02.4910,0.047,-0.455,-0.862,0.11,-0.02,-0.16,-0.06,0.22,-0.05
2022-12-29 8:21:02.5000,0.042,-0.438,-0.866,0.29,-0.14,-0.26,-0.04,0.27,-0.03
2022-12-29 8:21:02.5100,0.067,-0.449,-0.885,0.14,-0.14,-0.08,0.01,0.26,-0.03
2022-12-29 8:21:02.5200,0.09,-0.455,-0.893,-0.1,-0.03,0.05,0.06,0.25,-0.04
2022-12-29 8:21:02.5300,0.093,-0.451,-0.892,-0.18,-0.06,0.07,0.1,0.23,-0.05
2022-12-29 8:21:02.5400,0.106,-0.452,-0.888,-0.21,-0.08,0.03,0.11,0.2,-0.06
2022-12-29 8:21:02.5500,0.115,-0.454,-0.891,-0.34,-0.07,0.04,0.08,0.14,-0.07
2022-12-29 8:21:02.5600,0.111,-0.457,-0.898,-0.32,-0.04,0.1,0.03,0.05,-0.06
2022-12-29 8:21:02.5700,0.108,-0.461,-0.899,-0.28,-0.02,0.16,-0.04,-0.04,-0.04
2022-12-29 8:21:02.5800,0.102,-0.468,-0.886,-0.27,0.07,0.05,-0.08,-0.08,-0.01
2022-12-29 8:21:02.5910,0.092,-0.464,-0.88,-0.15,0.07,-0.05,-0.09,-0.09,0.02
2022-12-29 8:21:02.6000,0.102,-0.473,-0.887,-0.2,0.11,-0.03,-0.05,-0.09,0.05
2022-12-29 8:21:02.6100,0.094,-0.477,-0.9,-0.24,0.19,0.09,-0.01,-0.14,0.08
2022-12-29 8:21:02.6190,0.071,-0.483,-0.898,-0.01,0.22,0.14,-0.02,-0.17,0.12
2022-12-29 8:21:02.6300,0.108,-0.499,-0.896,-0.14,0.34,0.07,-0.09,-0.18,0.13
2022-12-29 8:21:02.6390,0.149,-0.532,-0.926,-0.69,0.63,0.23,-0.17,-0.32,0.18
2022-12-29 8:21:02.6500,0.139,-0.538,-0.959,-0.83,0.85,0.59,-0.28,-0.49,0.28
2022-12-29 8:21:02.6590,0.095,-0.517,-0.945,-0.51,0.76,0.65,-0.39,-0.64,0.35
2022-12-29 8:21:02.6700,0.079,-0.462,-0.894,-0.31,0.38,0.18,-0.48,-0.71,0.35
2022-12-29 8:21:02.6790,0.05,-0.411,-0.857,-0.25,-0.18,-0.27,-0.5,-0.72,0.32
2022-12-29 8:21:02.6890,0.01,-0.401,-0.839,0.16,-0.34,-0.58,-0.46,-0.7,0.31
2022-12-29 8:21:02.6990,0.016,-0.393,-0.871,0.15,-0.37,-0.45,-0.43,-0.68,0.28
2022-12-29 8:21:02.7090,0.008,-0.378,-0.91,0.04,-0.45,-0.07,-0.42,-0.69,0.24
2022-12-29 8:21:02.7190,-0.034,-0.352,-0.954,0.34,-0.62,0.36,-0.41,-0.77,0.22
2022-12-29 8:21:02.7290,-0.025,-0.328,-0.944,0.34,-0.87,0.43,-0.39,-0.82,0.16
2022-12-29 8:21:02.7390,-0.05,-0.33,-0.996,0.29,-0.91,0.57,-0.42,-0.91,0.09
2022-12-29 8:21:02.7490,-0.118,-0.362,-0.956,0.77,-0.67,0.81,-0.32,-0.92,0.07
2022-12-29 8:21:02.7590,-0.154,-0.382,-0.888,1.26,-0.36,-0.1,-0.18,-0.77,0.05
2022-12-29 8:21:02.7690,-0.137,-0.372,-0.863,1.2,-0.33,-0.31,-0.05,-0.49,-0.01
2022-12-29 8:21:02.7790,-0.113,-0.337,-0.809,0.9,-0.63,-0.85,0.05,-0.07,-0.1
2022-12-29 8:21:02.7890,-0.096,-0.33,-0.828,0.78,-0.84,-0.98,0.12,0.19,-0.22
2022-12-29 8:21:02.7990,-0.082,-0.341,-0.884,0.63,-0.79,-0.41,0.23,0.28,-0.28
2022-12-29 8:21:02.8090,-0.059,-0.35,-0.883,0.53,-0.72,-0.2,0.43,0.41,-0.26
2022-12-29 8:21:02.8190,-0.009,-0.367,-0.886,0.17,-0.66,-0.24,0.63,0.49,-0.25
2022-12-29 8:21:02.8290,0.012,-0.396,-0.923,-0.16,-0.47,0.05,0.79,0.42,-0.28
2022-12-29 8:21:02.8390,0.015,-0.416,-0.932,-0.15,-0.29,0.34,0.87,0.34,-0.3
2022-12-29 8:21:02.8490,0.009,-0.43,-0.928,-0.1,-0.22,0.32,0.87,0.29,-0.31
2022-12-29 8:21:02.8590,-0.001,-0.449,-0.944,0.05,-0.14,0.47,0.79,0.2,-0.29
2022-12-29 8:21:02.8690,0.009,-0.469,-0.942,0.06,0.01,0.56,0.65,0.07,-0.28
2022-12-29 8:21:02.8790,0.036,-0.485,-0.911,-0.17,0.14,0.4,0.51,-0.04,-0.3
2022-12-29 8:21:02.8890,0.04,-0.491,-0.873,-0.33,0.22,0.02,0.37,-0.06,-0.29
2022-12-29 8:21:02.8990,0.021,-0.484,-0.861,-0.17,0.13,-0.23,0.24,-0.04,-0.2
2022-12-29 8:21:02.9090,0.032,-0.497,-0.87,-0.1,0.2,-0.11,0.1,-0.17,-0.15
2022-12-29 8:21:02.9180,0.065,-0.488,-0.858,-0.47,0.21,-0.2,-0.02,-0.25,-0.18
2022-12-29 8:21:02.9280,0.087,-0.469,-0.804,-0.67,0.04,-0.51,-0.12,-0.17,-0.22
2022-12-29 8:21:02.9380,0.113,-0.464,-0.765,-0.94,-0.06,-1.11,-0.15,-0.08,-0.27
2022-12-29 8:21:02.9490,0.123,-0.481,-0.787,-1.12,0.03,-1.06,-0.11,-0.11,-0.31
2022-12-29 8:21:02.9580,0.092,-0.508,-0.811,-0.94,0.3,-0.77,-0.01,-0.16,-0.3
2022-12-29 8:21:02.9680,0.074,-0.509,-0.815,-0.66,0.41,-0.7,0.05,-0.11,-0.23
2022-12-29 8:21:02.9780,0.069,-0.516,-0.844,-0.6,0.4,-0.53,0.06,-0.1,-0.15
2022-12-29 8:21:02.9880,0.049,-0.534,-0.889,-0.49,0.57,-0.09,0.02,-0.15,-0.07
2022-12-29 8:21:02.9980,0.024,-0.535,-0.893,-0.25,0.66,0.14,-0.04,-0.14,-0.0
2022-12-29 8:21:03.0080,-0.009,-0.53,-0.869,0.03,0.61,-0.06,-0.1,-0.07,0.08
2022-12-29 8:21:03.0180,-0.02,-0.519,-0.858,0.26,0.57,-0.24,-0.14,-0.02,0.13
2022-12-29 8:21:03.0280,-0.003,-0.485,-0.864,0.15,0.32,-0.25,-0.16,0.01,0.13
2022-12-29 8:21:03.0380,0.003,-0.461,-0.885,0.01,0.02,-0.11,-0.17,0.01,0.11
2022-12-29 8:21:03.0480,-0.003,-0.455,-0.907,0.07,-0.06,0.13,-0.17,-0.05,0.1
2022-12-29 8:21:03.0580,0.011,-0.437,-0.913,-0.02,-0.16,0.24,-0.16,-0.07,0.06
2022-12-29 8:21:03.0680,0.008,-0.403,-0.803,-0.04,-0.41,-0.18,-0.0,0.11,0.01
2022-12-29 8:21:03.0780,-0.013,-0.387,-0.849,-0.01,-0.8,-1.09,0.07,0.11,-0.05
2022-12-29 8:21:03.0880,-0.047,-0.424,-0.97,0.52,-0.46,0.72,0.04,0.05,-0.04
2022-12-29 8:21:03.0980,-0.013,-0.418,-0.966,0.3,-0.42,0.66,-0.05,-0.03,-0.05
2022-12-29 8:21:03.1080,-0.009,-0.437,-1.024,0.13,-0.34,1.2,-0.17,-0.22,-0.05
2022-12-29 8:21:03.1180,-0.016,-0.462,-0.996,0.14,-0.05,1.21,-0.24,-0.4,-0.02
2022-12-29 8:21:03.1280,-0.032,-0.463,-0.939,0.26,0.1,0.74,-0.23,-0.46,0.01
